t_setid;t_setname;t_item1;t_item2;t_item3;t_item4;t_item5;t_item6;t_item7;t_item8;t_item9;t_item10;t_item11;t_item12;t_item13;t_item14;seteffect1_count;t_seteffect1_effect1;t_seteffect1_effect2;t_seteffect1_effect3;t_seteffect1_effect4;t_seteffect1_skill;seteffect2_count;t_seteffect2_effect1;t_seteffect2_effect2;t_seteffect2_effect3;t_seteffect2_effect4;t_seteffect2_skill;seteffect3_count;t_seteffect3_effect1;t_seteffect3_effect2;t_seteffect3_effect3;t_seteffect3_effect4;t_seteffect3_skill;seteffect4_count;t_seteffect4_effect1;t_seteffect4_effect2;t_seteffect4_effect3;t_seteffect4_effect4;t_seteffect4_skill;seteffect5_count;t_seteffect5_effect1;t_seteffect5_effect2;t_seteffect5_effect3;t_seteffect5_effect4;t_seteffect5_skill;seteffect6_count;t_seteffect6_effect1;t_seteffect6_effect2;t_seteffect6_effect3;t_seteffect6_effect4;t_seteffect6_skill;seteffect7_count;t_seteffect7_effect1;t_seteffect7_effect2;t_seteffect7_effect3;t_seteffect7_effect4;t_seteffect7_skill;seteffect8_count;t_seteffect8_effect1;t_seteffect8_effect2;t_seteffect8_effect3;t_seteffect8_effect4;t_seteffect8_skill
setall_16_8000;아크라트 절대 반지 세트;AC0_EV_16_8000;AC0_EV_16_8001;AC0_EV_16_8002;*;*;*;*;*;*;*;*;*;*;*;3.000000;(모든공격력%,5);(이동속도%,3);(hp회복력%,3);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetALL_EV4_6001;사신의 장신구 세트;AC0_EV_4_0_0001;AC0_EV_4_0_0002;AC0_EV_4_0_0003;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,3682);(모든공격력+,633);(쿨타임%,-12);*;*;3.000000;(길들이기확률%,10);(allstat+,99);(모든극대화확률+,17);(최대HP%,12);*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0010;전통 세트;CA_ST_CM_0339;CA_ST_CM_0340;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0011;제천대성 세트(14일);CA_ST_CM_0348;CA_ST_CM_0349;CA_ST_CM_0344;*;*;*;*;*;*;*;*;*;*;*;0.000000;*;*;*;*;*;3.000000;(모든공격력+,130);(모든방어력+,120);(최대HP+,1000);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0012;정복자의 위키드 세트(14일);CA_ST_CM_0345;CA_ST_CM_0346;CA_ST_CM_0347;*;*;*;*;*;*;*;*;*;*;*;0.000000;*;*;*;*;*;3.000000;(모든공격력+,130);(모든방어력+,120);(최대HP+,1000);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0013;전통 세트(14일);CA_ST_CM_0351;CA_ST_CM_0350;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0014;신학기 세트(14일);CA_ST_CM_0266;CA_ST_CM_0267;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0015;할로윈 세트(30일);CA_ST_CM_0354;CA_ST_CM_0356;CA_ST_CM_0359;CA_ST_CM_0357;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,200);(모든방어력+,200);(몬스터드랍율%,10);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0016;할로윈 세트(14일);CA_ST_CM_0360;CA_ST_CM_0361;CA_ST_CM_0362;CA_ST_CM_0363;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,200);(모든방어력+,200);(몬스터드랍율%,10);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0017;학살자의 위키드 세트(14일);CA_ST_CM_0368;CA_ST_CM_0369;CA_ST_CM_0370;*;*;*;*;*;*;*;*;*;*;*;0.000000;*;*;*;*;*;3.000000;(모든극대력+,160);(치명타피해감소+,140);(최대HP+,1000);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0018;윈터 세트(30일);CA_ST_CM_0366;CA_ST_CM_0367;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;costumeseteffect;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetGD_4_6500;테마인의 수호 세트;AR0_400_1_6500;AR0_400_2_6500;AR0_400_3_6500;AR0_400_4_6500;AR0_400_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(STR+,1567);*;*;*;*;3.000000;(마법방어력+,2088);(무기물리방어력+,2988);(무기극대화확률+,30);*;settemain65gd;4.000000;(무기물리공격력+,3159);(치명타피해감소+,6943);(쿨타임%,-16);(출혈방어율,28);settemainacc65;5.000000;(최대HP+,15892);(무기극대력+,3754);(allstat+,54);(PK육체계저항율+,48);setskillgd_le6701;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWR_4_6501;테마인의 광폭 세트;AR1_400_1_6500;AR1_400_2_6500;AR1_400_3_6500;AR1_400_4_6500;AR1_400_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(STR+,2310);*;*;*;*;3.000000;(마법방어력+,1950);(무기물리방어력+,2334);(무기극대화확률+,36);*;settemain65wr;4.000000;(무기물리공격력+,3984);(치명타피해감소+,4711);(쿨타임%,-18);(출혈관통률,28);settemainacc65;5.000000;(최대HP+,6546);(무기극대력+,5507);(allstat+,54);(PK육체계저항율+,48);setskillwr_le6701;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetTF_4_6502;테마인의 그림자 세트;AR3_400_1_6500;AR3_400_2_6500;AR3_400_3_6500;AR3_400_4_6500;AR3_400_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(STR+,1584);*;*;*;*;3.000000;(마법방어력+,2232);(무기물리방어력+,2100);(무기극대화확률+,42);*;settemain65tf;4.000000;(무기물리공격력+,3525);(치명타피해감소+,3727);(쿨타임%,-18);(출혈관통률,28);settemainacc65;5.000000;(최대HP+,8709);(무기극대력+,6500);(allstat+,54);(PK육체계저항율+,48);setskilltf_le6701;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWZ_4_6503;테마인의 원소 세트;AR4_400_1_6500;AR4_400_2_6500;AR4_400_3_6500;AR4_400_4_6500;AR4_400_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(INT+,2181);*;*;*;*;3.000000;(무기물리방어력+,2016);(마법방어력+,2370);(캐스팅속도%,-21);*;settemain65wz;4.000000;(마법물리공격력+,4153);(치명타피해감소+,3355);(쿨타임%,-18);(출혈방어율,28);settemainacc65;5.000000;(최대HP+,7755);(마법극대력+,7286);(allstat+,54);(PK육체계저항율+,48);setskillwz_le6701;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetPR_4_6504;테마인의 신념 세트;AR5_400_1_6500;AR5_400_2_6500;AR5_400_3_6500;AR5_400_4_6500;AR5_400_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(INT+,1485);*;*;*;*;3.000000;(무기물리방어력+,2109);(마법방어력+,3063);(캐스팅속도%,-21);*;settemain65pr;4.000000;(마법물리공격력+,3370);(치명타피해감소+,4682);(쿨타임%,-18);(출혈방어율,28);settemainacc65;5.000000;(최대HP+,8484);(마법극대력+,3536);(allstat+,54);(PK육체계저항율+,48);setskillpr_le6701;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetAC_4_6505;테마인의 냉정 세트;AR2_400_1_6500;AR2_400_2_6500;AR2_400_3_6500;AR2_400_4_6500;AR2_400_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(INT+,2181);*;*;*;*;3.000000;(무기물리방어력+,2217);(마법방어력+,2370);(캐스팅속도%,-21);*;settemain65ac;4.000000;(마법물리공격력+,4153);(치명타피해감소+,3355);(쿨타임%,-18);(출혈방어율,28);settemainacc65;5.000000;(최대HP+,9126);(마법극대력+,7286);(allstat+,54);(PK육체계저항율+,48);setskillac_le6701;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
Setdo_4_6504;테마인의 순수 세트;AR10_400_1_6500;AR10_400_2_6500;AR10_400_3_6500;AR10_400_4_6500;AR10_400_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(INT+,1560);*;*;*;*;3.000000;(무기물리방어력+,2109);(마법방어력+,3063);(캐스팅속도%,-21);*;settemain65do;4.000000;(마법물리공격력+,3370);(치명타피해감소+,4682);(쿨타임%,-18);(출혈방어율,28);settemainacc65;5.000000;(최대HP+,8484);(마법극대력+,3536);(allstat+,54);(PK육체계저항율+,48);setskilldo_le6701;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetALL_4_6506;테마인의 장신구 세트;AC_A_400_6500;AC_A_400_6501;AC_A_400_6502;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,6767);(무기물리방어력%,18);(쿨타임%,-14);(pk방어력%,33);*;3.000000;(모든공격력+,1713);(allstat+,200);(모든극대화확률+,22);(최대HP%,14);*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0019;크리스마스 세트(30일);CA_ST_CM_0378;CA_ST_CM_0379;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;costumeseteffect;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SeGD_3_6500;투림란의 수호 세트;AR0_300_1_6500;AR0_300_2_6500;AR0_300_3_6500;AR0_300_4_6500;AR0_300_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(STR+,474);*;*;*;*;3.000000;(최대HP+,5180);*;*;*;*;4.000000;(무기물리공격력+,642);(쿨타임%,-14);*;*;*;5.000000;(무기극대화확률+,12);(무기물리방어력+,1121);*;*;setskillgd_6201;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWR_3_6500;투림란의 광폭 세트;AR1_300_1_6500;AR1_300_2_6500;AR1_300_3_6500;AR1_300_4_6500;AR1_300_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(STR+,755);*;*;*;*;3.000000;(무기물리공격력+,803);*;*;*;*;4.000000;(최대HP+,4072);(무기물리공격력+,895);*;*;*;5.000000;(쿨타임%,-16);(무기극대화확률+,12);*;*;setskillwr_6201;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetTF_3_6500;투림란의 그림자 세트;AR3_300_1_6500;AR3_300_2_6500;AR3_300_3_6500;AR3_300_4_6500;AR3_300_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(STR+,518);*;*;*;*;3.000000;(무기물리공격력+,293);*;*;*;*;4.000000;(최대HP+,3637);(무기물리공격력+,606);*;*;*;5.000000;(쿨타임%,-16);(무기극대화확률+,12);*;*;setskilltf_6201;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWZ_3_6500;투림란의 원소 세트;AR4_300_1_6500;AR4_300_2_6500;AR4_300_3_6500;AR4_300_4_6500;AR4_300_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(INT+,710);*;*;*;*;3.000000;(마법물리공격력+,873);*;*;*;*;4.000000;(최대HP+,3317);(마법물리공격력+,873);*;*;*;5.000000;(쿨타임%,-16);(캐스팅속도%,-17);*;*;setskillwz_6201;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetPR_3_6500;투림란의신념 세트;AR5_300_1_6500;AR5_300_2_6500;AR5_300_3_6500;AR5_300_4_6500;AR5_300_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(INT+,482);*;*;*;*;3.000000;(최대HP+,4144);*;*;*;*;4.000000;(마법물리공격력+,485);(마법방어력+,1149);*;*;*;5.000000;(쿨타임%,-16);(마법극대화확률%,12);*;*;setskillpr_6201;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetAC_3_6500;투림란의 냉정 세트;AR2_300_1_6500;AR2_300_2_6500;AR2_300_3_6500;AR2_300_4_6500;AR2_300_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(INT+,710);*;*;*;*;3.000000;(마법물리공격력+,902);*;*;*;*;4.000000;(최대HP+,3317);(마법물리공격력+,873);*;*;*;5.000000;(마법극대화확률+,12);(쿨타임%,-16);*;*;setskillac_6201;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
Setdo_3_6500;투림란의 순수 세트;AR10_300_1_6500;AR10_300_2_6500;AR10_300_3_6500;AR10_300_4_6500;AR10_300_5_6500;*;*;*;*;*;*;*;*;*;2.000000;(INT+,502);*;*;*;*;3.000000;(최대HP+,4662);*;*;*;*;4.000000;(마법물리공격력+,582);(마법방어력+,1106);*;*;*;5.000000;(쿨타임%,-16);(캐스팅속도%,-20);*;*;setskilldo_6201;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVP_Reward_1;전장보상 세트;AC_P_400_6000;AC_P_400_6001;AC_P_400_6002;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP%,14);(쿨타임%,-14);(pk방어력%,37);*;*;3.000000;(allstat+,70);(치명타피해감소+,870);(모든극대력+,510);(pk육체계저항율+,50);setpvpreward;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVP_Reward_2;전장보상 세트2;AC_P_400_6003;AC_P_400_6004;AC_P_400_6005;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP%,12);(쿨타임%,-12);(pk방어력%,35);*;*;3.000000;(allstat+,65);(치명타피해감소+,830);(모든극대력+,480);(pk육체계저항율+,45);setpvpreward2;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVP_Reward_3;전장보상 세트3;AC_P_400_6006;AC_P_400_6007;AC_P_400_6008;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP%,10);(쿨타임%,-10);(pk방어력%,33);*;*;3.000000;(allstat+,60);(치명타피해감소+,800);(모든극대력+,450);(pk육체계저항율+,42);setpvpreward3;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetFE_3_6500;북풍의 기운 세트;AC_FE_300_6001;AC_FE_300_6002;AC_FE_300_6003;*;*;*;*;*;*;*;*;*;*;*;2.000000;(길들이기확률%,15);*;*;*;*;3.000000;*;*;*;*;setskilltaming20;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0020;쿠로디안 세트(30일);CA_ST_CM_0384;CA_ST_CM_0385;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;*;*;*;*;koorodianset;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
EV_SetGD_6000;텔리오의 암흑 가디언  대여 세트;EV_AR0_400_a_1_6000;EV_AR0_400_a_2_6001;EV_AR0_400_a_3_6002;EV_AR0_400_a_4_6003;EV_AR0_400_a_5_6004;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,816);*;*;*;*;3.000000;(최대HP+,18000);(무기극대화확률+,18);(쿨타임%,-14);*;*;4.000000;(무기극대력+,4754);(STR+,1000);(allstat+,320);(PK방어력%,20);*;5.000000;(치명타피해감소+,11000);(무기물리방어력%,12);(PK육체계저항율+,45);(출혈방어율,25);setpvpgd60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
EV_SetWR_6001;텔리오의 암흑 버서커 대여 세트;EV_AR1_400_a_1_6005;EV_AR1_400_a_2_6006;EV_AR1_400_a_3_6007;EV_AR1_400_a_4_6008;EV_AR1_400_a_5_6009;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,1029);*;*;*;*;3.000000;(최대HP+,17000);(무기극대화확률+,15);(쿨타임%,-14);*;*;4.000000;(무기극대력+,6507);(STR+,1300);(allstat+,320);(PK방어력%,20);*;5.000000;(치명타피해감소+,12000);(무기물리방어력%,12);(PK육체계저항율+,45);(출혈관통률,25);setpvpwr60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
EV_SetTF_6002;텔리오의 암흑 어쌔신 대여 세트;EV_AR3_400_a_1_6010;EV_AR3_400_a_2_6011;EV_AR3_400_a_3_6012;EV_AR3_400_a_4_6013;EV_AR3_400_a_5_6014;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,578);*;*;*;*;3.000000;(최대HP+,16000);(무기극대화확률+,14);(쿨타임%,-14);*;*;4.000000;(무기극대력+,7500);(STR+,1000);(allstat+,320);(PK방어력%,20);*;5.000000;(치명타피해감소+,11000);(마법방어력%,12);(PK육체계저항율+,45);(출혈관통률,25);setpvptf60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
EV_SetWZ_6003;텔리오의 암흑 위저드 대여 세트;EV_AR4_400_a_1_6015;EV_AR4_400_a_2_6016;EV_AR4_400_a_3_6017;EV_AR4_400_a_4_6018;EV_AR4_400_a_5_6019;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,1104);*;*;*;*;3.000000;(최대HP+,17000);(마법극대화확률+,18);(쿨타임%,-14);*;*;4.000000;(마법극대력+,8286);(INT+,1300);(allstat+,320);(PK방어력%,20);*;5.000000;(치명타피해감소+,9800);(캐스팅속도%,-14);(PK육체계저항율+,45);(출혈방어율,25);setpvpwz60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
EV_SetPR_6004;텔리오의 암흑 프리스트 대여 세트;EV_AR5_400_a_1_6020;EV_AR5_400_a_2_6021;EV_AR5_400_a_3_6022;EV_AR5_400_a_4_6023;EV_AR5_400_a_5_6024;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,972);*;*;*;*;3.000000;(최대HP+,17000);(마법극대화확률+,15);(쿨타임%,-14);*;*;4.000000;(마법극대력+,4536);(INT+,1042);(allstat+,320);(PK방어력%,20);*;5.000000;(치명타피해감소+,11000);(캐스팅속도%,-14);(PK육체계저항율+,45);(출혈방어율,25);setpvppr60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
EV_SetAC_6005;텔리오의 암흑 레인저 대여 세트;EV_AR2_400_a_1_6025;EV_AR2_400_a_2_6026;EV_AR2_400_a_3_6027;EV_AR2_400_a_4_6028;EV_AR2_400_a_5_6029;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,972);*;*;*;*;3.000000;(최대HP+,17000);(마법극대화확률+,15);(쿨타임%,-14);*;*;4.000000;(마법극대력+,8286);(INT+,1300);(allstat+,320);(PK방어력%,20);*;5.000000;(치명타피해감소+,9800);(캐스팅속도%,-14);(PK육체계저항율+,45);(출혈방어율,25);setpvpac60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
EV_Setdo_6004;텔리오의 암흑 아이돌 대여 세트;EVAR10_p003_1_0060;EVAR10_p003_2_0060;EVAR10_p003_3_0060;EVAR10_p003_4_0060;EVAR10_p003_5_0060;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,972);*;*;*;*;3.000000;(최대HP+,17000);(마법극대화확률+,15);(쿨타임%,-14);*;*;4.000000;(마법극대력+,4536);(INT+,1042);(allstat+,320);(PK방어력%,20);*;5.000000;(치명타피해감소+,11000);(캐스팅속도%,-14);(PK육체계저항율+,45);(출혈방어율,25);setpvpdo60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0021;빙룡 세트(30일);CA_ST_CM_0390;CA_ST_CM_0391;CA_ST_CM_0392;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;costumeseteffect;3.000000;(최대HP+,5000);*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
EV_SetAll_6006;텔리오의 암흑 장신구 대여 세트;EV_AC_A_400_6000;EV_AC_A_400_6001;EV_AC_A_400_6002;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,1146);(쿨타임%,-8);(pk방어력%,30);*;*;3.000000;(allstat+,55);(치명타피해감소+,722);(모든극대력+,400);(pk육체계저항율+,40);setpvpamall60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetALL_jena_6500;정교한 제나자온 세트;WE0_500_6500;AC_A_600_6500;AC_A_600_6501;AC_A_600_6502;WE1_500_6501;WE2_500_6502;WE3_500_6503;WE4_500_6504;WE6_500_6507;WE11_500_6508;*;*;*;*;2.000000;(최대HP+,5154);(무기물리방어력%,18);(캐스팅속도%,-14);*;*;0.000000;*;*;*;*;*;4.000000;(모든공격력%,20);(모든극대화확률+,22);(최대HP%,16);*;jenajaon_wpac_mo;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetALL_jena_6001;제나자온 세트;AC_A_600_6003;AC_A_600_6004;AC_A_600_6005;WE0_500_6509;WE1_500_6510;WE2_500_6511;WE3_500_6512;WE4_500_6513;WE6_500_6514;WE11_500_6515;*;*;*;*;2.000000;(최대HP+,3607);(무기물리방어력%,12);(캐스팅속도%,-9);*;*;0.000000;*;*;*;*;*;4.000000;(모든공격력%,8);(모든극대화확률+,17);(최대HP%,12);*;jenajaon1_wpac_mo;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0022;화이트데이 세트(14일);CA_ST_CM_0394;CA_ST_CM_0395;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetALL_EV4_6002;신뢰의 장신구 세트;AC0_EV_4_0_0004;AC0_EV_4_0_0005;AC0_EV_4_0_0006;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,3682);(모든공격력+,633);(쿨타임%,-12);*;*;3.000000;(길들이기확률%,20);(allstat+,99);(모든극대화확률+,17);(최대HP%,12);*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setwr5022;엘로라의 천벌 광폭 세트 (대여);EV1_504_a_1_92105;EV1_504_a_2_92105;EV1_504_a_3_92105;EV1_504_a_4_92105;EV1_504_a_5_92105;*;*;*;*;*;*;*;*;*;2.000000;(STR+,150);*;*;*;*;3.000000;(무기물리공격력+,1170);(무기물리방어력+,778);(무기극대화확률+,12);*;*;4.000000;(마법방어력+,650);(치명타피해감소+,2259);(쿨타임%,-14);*;*;5.000000;(최대HP+,3182);(무기극대력+,925);(allstat+,18);(PK육체계저항율+,24);setskillwr_le5001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
settf5022;엘로라의 천벌 그림자 세트 (대여);EV3_504_a_1_92105;EV3_504_a_2_92105;EV3_504_a_3_92105;EV3_504_a_4_92105;EV3_504_a_5_92105;*;*;*;*;*;*;*;*;*;2.000000;(STR+,108);*;*;*;*;3.000000;(무기물리공격력+,1103);(무기물리방어력+,700);(무기극대화확률+,14);*;*;4.000000;(마법방어력+,744);(치명타피해감소+,1832);(쿨타임%,-12);*;*;5.000000;(최대HP+,2903);(무기극대력+,1547);(allstat+,18);(PK육체계저항율+,24);setskilltf_le5001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
