no;t_id;t_이름;t_비고;t_프로필사진;t_model;model1;bulletspd;tranceforce;shaketime;shakex;shakey;shakez;t_iconb;t_icons;t_등장fx;t_탑승fx;t_하차fx;t_selffx;t_selffx1;t_selffx2;t_hitfx;t_dmgfx;t_cdmgfx;t_활강날개fx;2nd_pick_range;t_안장코드;t_기본 장착 안장;t_bridlefx;t_mststyle;t_psnstyle;모델타입;일반애니스피드_리액션제외;이동애니스피드;공격애니스피드;buffsize;marksize;heightoffset;defaultheight;t_로비위치;비행idle사용여부;로비애니속도;t_활강사운드;waterdummy;fx발생레벨조건1;t_조건fx1;fx발생레벨조건2;t_조건fx2;fx발생레벨조건3;t_조건fx3;사이즈변경레벨1;사이즈변경1;사이즈변경레벨2;사이즈변경2;사이즈변경레벨3;사이즈변경3;invisible;충돌실린더반지름;충돌실린더높이;cyloffset;nocombatbind
1058.000000;F_C00_JpnCrs_0002;카라샤 Jr. (일본);봉제인형 행운 상자;DollKarashaDC_M.png;DollKarashaDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000436;Icon_500000436_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_C00.FeSelf_00_D_LD_00;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.300000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1059.000000;F_C00_JpnKrv_0002;케라브 Jr. (일본);봉제인형 행운 상자;DollKeravDC0.png;DollKeravDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000370_P;Icon_500000370_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_C00.FeSelf_00_D_LD_00;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;2.000000;-1.000000;1.000000;0.300000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1060.000000;F_C00_JpnBrnk_0002;바라나크 (일본);봉제인형 행운 상자;CarmBaran00_Pet.png;CarmBaranS1.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000260_P;Icon_500000260_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.800000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;1.000000
1061.000000;F_C00_JpnKron_0002;여명의 케르온 (일본);봉제인형 행운 상자;MoorKeron00_Pet.png;MoorKeronH2.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000258_P;Icon_500000258_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;CM_COM_01.CDMG_SD_CM_IC_00;CM_COM_01.CDMG_SD_CM_IC_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.600000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;1.000000
1062.000000;F_C00_JpnOctps_0002;바위 문어 (일본);봉제인형 행운 상자;OctoRockoDC_Pet.png;OctoRockoDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000206_P;Icon_500000206_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;CM_COM_01.DMG_SD_CM_NO_00;CM_COM_01.CDMG_SD_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.600000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1063.000000;F_E00_JpnTube01_001;블루 듈리 (일본);일본 섬머 이벤트;EvDolpTubeADC.png;EvDolpTubeADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000446;Icon_500000446;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1064.000000;F_E00_JpnTube01_002;블루 듈리 (일본);일본 섬머 이벤트;EvDolpTubeADC_Pet.png;EvDolpTubeADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000446_P;Icon_500000446_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.900000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1065.000000;F_E00_JpnTube02_001;핑크 듈리 (일본);일본 섬머 이벤트;EvDolpTubeBDC.png;EvDolpTubeBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000447;Icon_500000447;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1066.000000;F_E00_JpnTube02_002;핑크 듈리 (일본);일본 섬머 이벤트;EvDolpTubeBDC_Pet.png;EvDolpTubeBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000447_P;Icon_500000447_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.900000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1067.000000;F_E00_JpnTube03_001;블랙 듈리 (일본);일본 섬머 이벤트;EvDolpTubeCDC.png;EvDolpTubeCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000448;Icon_500000448;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1068.000000;F_E00_JpnTube03_002;블랙 듈리 (일본);일본 섬머 이벤트;EvDolpTubeCDC_Pet.png;EvDolpTubeCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000448_P;Icon_500000448_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.900000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1069.000000;F_P02_Kagoyle_0001;에레고스;스킬 추가 예정;IceDragDC.png;IceDragDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000453;Icon_500000453;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_P02.FeSelf_00_D_He_00;*;*;FeWKago_Proj_00;DragCaras_DMG_01.DMG_DC_CM_NO_00;DragCaras_DMG_01.DMG_DC_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.100000;0.000000;0.000000;p3;1.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1070.000000;F_P02_Kagoyle_0002;에레고스;스킬 추가 예정;IceDragDC_Pet.png;IceDragDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000453_P;Icon_500000453_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_P02.FeSelf_00_D_He_00;*;*;FeWKago_Proj_00;DragCaras_DMG_01.DMG_DC_CM_NO_00;DragCaras_DMG_01.DMG_DC_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.300000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1071.000000;F_P02_Megantes_0001;아틸라;스킬 추가 예정;MegantesCDC.png;MegantesCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000454;Icon_500000454;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_P02.FeSelf_00_D_He_01;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1072.000000;F_P02_Megantes_0002;아틸라;스킬 추가 예정;MegantesCDC_Pet.png;MegantesCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000454_P;Icon_500000454_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;com_fellow_P02.FeSelf_00_D_He_01;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.500000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1073.000000;F_P02_FatOwl_0001;키산;스킬 추가 예정;StrigidaeADC.png;StrigidaeADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000455;Icon_500000455;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeChickOwl_Proj_00;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.200000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1074.000000;F_P02_FatOwl_0002;키산;스킬 추가 예정;StrigidaeADC_Pet.png;StrigidaeADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000455_P;Icon_500000455_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeChickOwl_Proj_00;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.600000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1075.000000;F_P02_Gareshe_0001;랍토르;스킬 추가 예정;GaresheDC.png;GaresheDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000332;Icon_500000332;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.300000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1076.000000;F_P02_Gareshe_0002;랍토르;스킬 추가 예정;GaresheDC_Pet.png;GaresheDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000332_P;Icon_500000332_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.700000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1077.000000;F_P02_Frog_0001;프로쉬;스킬 추가 예정;PoisonFrogDDC.png;PoisonFrogDDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000457;Icon_500000457;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.100000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1078.000000;F_P02_Frog_0002;프로쉬;스킬 추가 예정;PoisonFrogDDC_Pet.png;PoisonFrogDDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000457_P;Icon_500000457_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.600000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1079.000000;F_P02_Owl_0001;타이와;스킬 추가 예정;BlackOwlADC.png;BlackOwlADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000458;Icon_500000458;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.400000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1080.000000;F_P02_Owl_0002;타이와;스킬 추가 예정;BlackOwlADC_Pet.png;BlackOwlADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000458_P;Icon_500000458_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.600000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1081.000000;F_C00_VAvene_0001;극채의 아벤느;;YFireBirdJDC.png;YFireBirdJDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000384;Icon_500000384;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1082.000000;F_C00_VAvene_0002;극채의 아벤느;;YFireBirdJDC_Pet.png;YFireBirdJDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000384_P;Icon_500000384_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.600000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1083.000000;F_C00_PCLtDrag_0001;피노쿠 Lv 55;Pc방 지급 펠로우;LittleDragonFDC.png;LittleDragonFDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000459;Icon_500000459;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1084.000000;F_C00_PCHorse_0001;카누스 Lv 55;Pc방 지급 펠로우;HeHorsWindkADC.png;HeHorsWindkADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000460;Icon_500000460;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.100000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1085.000000;F_C00_PCPetCat_0002;피아 Lv 55;Pc방 지급 펠로우;CatCDC_Pet.png;CatCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000408_P;Icon_500000408_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.800000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1086.000000;F_C00_PCLtDrag_0011;피노쿠 Lv 40;Pc방 지급 펠로우;LittleDragonFDC.png;LittleDragonFDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000459;Icon_500000459;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1087.000000;F_C00_PCHorse_0011;카누스 Lv 40;Pc방 지급 펠로우;HeHorsWindkADC.png;HeHorsWindkADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000460;Icon_500000460;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.100000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1088.000000;F_C00_PCPetCat_0012;피아 Lv 40;Pc방 지급 펠로우;CatCDC_Pet.png;CatCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000408_P;Icon_500000408_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.800000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1089.000000;F_C00_PCLtDrag_0021;피노쿠 Lv 25;Pc방 지급 펠로우;LittleDragonFDC.png;LittleDragonFDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000459;Icon_500000459;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1090.000000;F_C00_PCHorse_0021;카누스 Lv 25;Pc방 지급 펠로우;HeHorsWindkADC.png;HeHorsWindkADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000460;Icon_500000460;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;IceRuin_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.100000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
