t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_랜덤적용클래스;t_사용가능성별;등급;t_장신구타입;내구도;매입가;처분가;물리_최소공격력;물리_최대공격력;마법_방어력;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;t_가변 항목;가변 항목 최소;가변 항목 최대;강화제한;t_강화확률;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;t_스킬효과;드랍시레벨검사무시;사용기간;t_gradeupcodekey;t_gradeupresult;t_분해아이디;t_추출아이디;봉인석중복장착여부;봉인된펠로우장착슬롯수;봉인된펠로우장착슬롯수_최소;봉인된펠로우장착슬롯수_최대;useleveloption;levelweight;overrisemax;t_overriseid;t_overriseid2;t_overriseid3;contentslevel;통합채널사용불가;리버스강화제한;lvup;itemexp;t_overrisematid1;t_overrisematid2;t_화폐설정id
AC0_1_45005;제련자의 목걸이;0.000000;45.000000;0.000000;68.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;51034.000000;5104.000000;0.000000;0.000000;274.000000;(강화성공확률%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0310;AC0_EV_4_0_0308;Hero_0045_ne;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_50011;제련자의 강인한 반지;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(강화성공확률%,1);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0311;AC0_EV_4_0_0309;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_50012;제련자의 지혜로운 반지;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(강화성공확률%,1);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0312;AC0_EV_4_0_0310;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_45006;상인의 목걸이;0.000000;45.000000;0.000000;68.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;51034.000000;5104.000000;0.000000;0.000000;274.000000;(판매대행등록비감소%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0313;AC0_EV_4_0_0311;Hero_0045_ne;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_50013;상인의 강인한 반지;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(판매대행등록비감소%,1);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0314;AC0_EV_4_0_0312;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_50014;상인의 지혜로운 반지;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(판매대행등록비감소%,1);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0315;AC0_EV_4_0_0313;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_45007;조련사의 목걸이;0.000000;45.000000;0.000000;68.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;51034.000000;5104.000000;0.000000;0.000000;274.000000;(길들이기확률%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0316;AC0_EV_4_0_0314;Hero_0045_ne;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_50015;조련사의 강인한 반지;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(길들이기확률%,1);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0317;AC0_EV_4_0_0315;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_50016;조련사의 지혜로운 반지;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(길들이기확률%,1);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0318;AC0_EV_4_0_0316;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_45008;대장장이의 목걸이;0.000000;45.000000;0.000000;68.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;51034.000000;5104.000000;0.000000;0.000000;274.000000;(제작대성공확률%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0319;AC0_EV_4_0_0317;Hero_0045_ne;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_50017;대장장이의 강인한 반지;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(제작대성공확률%,1);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0320;AC0_EV_4_0_0318;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_50018;대장장이의 지혜로운 반지;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(제작대성공확률%,1);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0321;AC0_EV_4_0_0319;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_45300;라자트의 목걸이;0.000000;45.000000;0.000000;68.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;51034.000000;5104.000000;0.000000;0.000000;274.000000;(판매대행등록비감소%,4);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0322;AC0_EV_4_0_0320;Hero_0045_ne;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_45300;라자트의 반지 I;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(판매대행등록비감소%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0323;AC0_EV_4_0_0321;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_45301;라자트의 반지 II;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(판매대행등록비감소%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0324;AC0_EV_4_0_0322;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_45310;카심의 목걸이;0.000000;45.000000;0.000000;68.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;51034.000000;5104.000000;0.000000;0.000000;274.000000;(제작대성공확률%,4);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0325;AC0_EV_4_0_0323;Hero_0045_ne;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_45310;카심의 반지 I;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(제작대성공확률%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0326;AC0_EV_4_0_0324;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_45311;카심의 반지 II;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(제작대성공확률%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0327;AC0_EV_4_0_0325;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_45320;제논의 목걸이;0.000000;45.000000;0.000000;68.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;51034.000000;5104.000000;0.000000;0.000000;274.000000;(강화성공확률%,4);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0328;AC0_EV_4_0_0326;Hero_0045_ne;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_45320;제논의 반지 I;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(강화성공확률%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0329;AC0_EV_4_0_0327;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_45321;제논의 반지 II;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(강화성공확률%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0330;AC0_EV_4_0_0328;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_45330;무파딘의 목걸이;0.000000;45.000000;0.000000;68.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;51034.000000;5104.000000;0.000000;0.000000;274.000000;(길들이기확률%,4);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0331;AC0_EV_4_0_0329;Hero_0045_ne;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_45330;무파딘의 반지 I;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(길들이기확률%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0332;AC0_EV_4_0_0330;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_45331;무파딘의 반지 II;0.000000;45.000000;0.000000;62.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;126.000000;(길들이기확률%,2);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0333;AC0_EV_4_0_0331;Hero_0045_ri;ac_3_45;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;45.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_45400;고대의 목걸이;0.000000;47.000000;0.000000;78.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ne;30.000000;54687.000000;5469.000000;0.000000;0.000000;310.000000;(PK육체계저항율+,14);(최대HP%,5);(이동속도%,12);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0334;AC0_EV_4_0_0332;Legend_0045_ne;ac_4_47;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6.000000;CO_OR_EL_0001;EV_OR_EL_0001;*;47.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_0_45400;고대의 반지 I;0.000000;47.000000;0.000000;78.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;45977.000000;4598.000000;0.000000;0.000000;154.000000;(PK육체계저항율+,9);(최대HP+,600);(최대ep%,15);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;0.000000;Auction_302;itskillall4013.1;0.000000;0.000000;GU_Test_3_0335;AC0_EV_4_0_0333;Legend_0045_ri;ac_4_47;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6.000000;CO_OR_EL_0001;EV_OR_EL_0001;*;47.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_0_45401;고대의 반지 II;0.000000;47.000000;0.000000;78.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;45977.000000;4598.000000;0.000000;0.000000;154.000000;(PK육체계저항율+,7);(최대HP+,600);(최대ep%,20);*;1.000000;2.000000;2.000000;3000,4000,2750,250;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;0.000000;Auction_302;itskillall4014.1;0.000000;0.000000;GU_Test_3_0336;AC0_EV_4_0_0334;Legend_0045_ri;ac_4_47;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6.000000;CO_OR_EL_0001;EV_OR_EL_0001;*;47.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_0_45500;펙투라의 독 저항 반지;0.000000;50.000000;0.000000;73.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;36024.000000;3603.000000;0.000000;0.000000;146.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;0.000000;Auction_302;unarpoison01.1;0.000000;0.000000;GU_Test_3_0337;AC0_EV_4_0_0335;Legend_0035_ri;ac_3_50;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_1000_EV2;피시바니 토끼 반지 I;0.000000;1.000000;0.000000;13.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;1.000000;1.000000;0.000000;0.000000;15.000000;(최대HP+,459);(allstat+,30);(이동속도%,7);*;0.000000;3.000000;3.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;3600.000000;GU_Test_3_0338;AC0_EV_4_0_0336;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_1000_EV2;피시바니 토끼 목걸이 I;0.000000;1.000000;0.000000;13.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;1.000000;1.000000;0.000000;0.000000;31.000000;(무기물리공격력%,20);(마법물리공격력%,20);(최대HP+,450);(펠로우경험치%,50);0.000000;3.000000;3.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;3600.000000;GU_Test_3_0339;AC0_EV_4_0_0337;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_1001_EV2;피시바니 토끼 반지 II;0.000000;1.000000;0.000000;13.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;1.000000;1.000000;0.000000;0.000000;15.000000;(최대HP+,459);(allstat+,30);(이동속도%,7);*;0.000000;3.000000;3.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;10800.000000;GU_Test_3_0340;AC0_EV_4_0_0338;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_1001_EV2;피시바니 토끼 목걸이 II;0.000000;1.000000;0.000000;13.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;1.000000;1.000000;0.000000;0.000000;31.000000;(무기물리공격력%,20);(마법물리공격력%,20);(최대HP+,450);(펠로우경험치%,50);0.000000;3.000000;3.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;10800.000000;GU_Test_3_0341;AC0_EV_4_0_0339;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_1002_EV2;피시바니 토끼 반지 III;0.000000;1.000000;0.000000;13.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;1.000000;1.000000;0.000000;0.000000;15.000000;(최대HP+,459);(allstat+,30);(이동속도%,7);*;0.000000;3.000000;3.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;18000.000000;GU_Test_3_0342;AC0_EV_4_0_0340;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_1002_EV2;피시바니 토끼 목걸이 III;0.000000;1.000000;0.000000;13.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;1.000000;1.000000;0.000000;0.000000;31.000000;(무기물리공격력%,20);(마법물리공격력%,20);(최대HP+,450);(펠로우경험치%,50);0.000000;3.000000;3.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;18000.000000;GU_Test_3_0343;AC0_EV_4_0_0341;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_1003_EV2;피시바니 토끼 반지 IV;0.000000;1.000000;0.000000;13.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;1.000000;1.000000;0.000000;0.000000;15.000000;(최대HP+,459);(allstat+,30);(이동속도%,7);*;0.000000;3.000000;3.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;25200.000000;GU_Test_3_0344;AC0_EV_4_0_0342;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_1003_EV2;피시바니 토끼 목걸이 IV;0.000000;1.000000;0.000000;13.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;1.000000;1.000000;0.000000;0.000000;31.000000;(무기물리공격력%,20);(마법물리공격력%,20);(최대HP+,450);(펠로우경험치%,50);0.000000;3.000000;3.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;25200.000000;GU_Test_3_0345;AC0_EV_4_0_0343;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_0_1004_EV2;피시바니 토끼 반지 V;0.000000;1.000000;0.000000;13.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;1.000000;1.000000;0.000000;0.000000;15.000000;(최대HP+,459);(allstat+,30);(이동속도%,7);*;0.000000;3.000000;3.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;36000.000000;GU_Test_3_0346;AC0_EV_4_0_0344;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
AC0_1_1004_EV2;피시바니 토끼 목걸이 V;0.000000;1.000000;0.000000;13.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;1.000000;1.000000;0.000000;0.000000;31.000000;(무기물리공격력%,20);(마법물리공격력%,20);(최대HP+,450);(펠로우경험치%,50);0.000000;3.000000;3.000000;5000,3000,1000,1000;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;*;*;0.000000;36000.000000;GU_Test_3_0347;AC0_EV_4_0_0345;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;1680.000000;*;*;*
