t_type,t_typename,t_key,t_eng
^Co^,^Common^,^ev_vf_0000_12_RewarderDesc^,^Master Yulnus^
^Co^,^Common^,^ev_vf_0000_12_Request_Text^,^I feel an energy of some sort while I hold this relic.<br><br>It's pretty faint which is why I don't know whether it's supposed to be divine or evil.<br><br>I should get this to Master Yulnus as soon as possible. He might know what to do with it.^
^Co^,^Common^,^ev_vf_0000_12_Accepted_Text^,^^
^Co^,^Common^,^ev_vf_0000_12_Ongoing_Text^,^I feel an energy of some sort while I hold this relic.<br><br>It's pretty faint which is why I don't know whether it's supposed to be divine or evil.<br><br>I should get this to Master Yulnus as soon as possible. He might know what to do with it.^
^Co^,^Common^,^ev_vf_0000_12_Complete_Text^,^It's been a while! Were you successful in locating the artifact? I do hope it's something of importance.<br><br>It would be a waste of time if it didn't amount to anything.<br><br>Ahh! What's this…?^
^Co^,^Common^,^ev_vf_0000_13_Title^,^Dahrven's Opinion^
^Co^,^Common^,^ev_vf_0000_13_RewarderDesc^,^Dahrven^
^Co^,^Common^,^ev_vf_0000_13_Request_Text^,^Do you feel that? That faint energy emanating from a single touch of this, this… this thing?<br><br>This isn't of this world. Nor do I think it's from this universe including the heavens or hells.<br><br>Perhaps something else? But what could it be…? It can't be…<br><br>Go to Dahrven, this has been in one of my journals when I was younger.<br><br>He should have been able to study this already, ask him more about it while I meditate on the possibilities.<br><br>("I think Master Yulnus is shocked or something. He could have just told me a clue about it but no, he just had to ignore me right away.<br><br>Anyway, I better deliver this to Dahven for more information.")^
^Co^,^Common^,^ev_vf_0000_13_Accepted_Text^,^It… it can't be… Why now? This opens up so many things in the realm of what can and cannot be.^
^Co^,^Common^,^ev_vf_0000_13_Ongoing_Text^,^Do you feel that? That faint energy emanating from a single touch of this, this… this thing?<br><br>This isn't of this world. Nor do I think it's from this universe including the heavens or hells.<br><br>Perhaps something else? But what could it be…? It can't be…<br><br>Go to Dahrven, this has been in one of my journals when I was younger.<br><br>He should have been able to study this already, ask him more about it while I meditate on the possibilities.<br><br>("I think Master Yulnus is shocked or something. He could have just told me a clue about it but no, he just had to ignore me right away.<br><br>Anyway, I better deliver this to Dahven for more information.")^
^Co^,^Common^,^ev_vf_0000_13_Complete_Text^,^Now wait just a minute. What's that on your hand?<br><br>I bet the master has asked you send this to me for inspection, right? He could have just told you right then and there but he had you find me first.^
^Co^,^Common^,^ev_vf_0000_14_Title^,^Forging the Way I^
^Co^,^Common^,^ev_vf_0000_14_RewarderDesc^,^Dahrven^
^Co^,^Common^,^ev_vf_0000_14_Request_Text^,^Right, so, if the master's journal is actually correct, although I highly doubt it since it might have never occurred in this timeline before or whatever…<br><br>You should be able to get this relic back to it's "former" glory by forging it then blessing it with the Goddess of this universe.<br><br>With that logic, find a way to heat that artifact over and over again until it almost melts and come back to me when you're done.<br><br>("I should find a way how to heat this relic up, but how?")^
^Co^,^Common^,^ev_vf_0000_14_Accepted_Text^,^I don't even know WHY we should be doing this…^
^Co^,^Common^,^ev_vf_0000_14_Ongoing_Text^,^Right, so, if the master's journal is actually correct, although I highly doubt it since it might have never occurred in this timeline before or whatever…<br><br>You should be able to get this relic back to it's "former" glory by forging it then blessing it with the Goddess of this universe.<br><br>With that logic, find a way to heat that artifact over and over again until it almost melts and come back to me when you're done.<br><br>("I should find a way how to heat this relic up, but how?")^
^Co^,^Common^,^ev_vf_0000_14_Complete_Text^,^Are you mad?! How are you just keeping that thing in your inventory without it burning everything you have?^
^Co^,^Common^,^ev_vf_0000_15_Title^,^Forging the Way II^
^Co^,^Common^,^ev_vf_0000_15_RewarderDesc^,^Dahrven^
^Co^,^Common^,^ev_vf_0000_15_Request_Text^,^Really unbelievable… Anyway, get your behind up and find a way how to cool that artifact before you burn all of the kingdom down to ash.<br><br>When you're done, meet me at your Familiar Farm…<br><br>("Dahrven can really be annoying sometimes, I should find somewhere I can cool this off as soon as possible.")^
^Co^,^Common^,^ev_vf_0000_15_Accepted_Text^,^What did I just witness there?^
^Co^,^Common^,^ev_vf_0000_15_Ongoing_Text^,^Really unbelievable… Anyway, get your behind up and find a way how to cool that artifact before you burn all of the kingdom down to ash.<br><br>When you're done, meet me at your Familiar Farm…<br><br>("Dahrven can really be annoying sometimes, I should find somewhere I can cool this off as soon as possible.")^
^Co^,^Common^,^ev_vf_0000_15_Complete_Text^,^I apologize from meeting you here but I'm afraid I've conversed with the master.<br><br>Let's talk more when you have the time.^
^Co^,^Common^,^ev_vf_0000_16_Title^,^Blessings From The Goddess^
^Co^,^Common^,^ev_vf_0000_16_RewarderDesc^,^Dahrven^
^Co^,^Common^,^ev_vf_0000_16_Request_Text^,^I hope that you now understand what's at stake if we don't prEvent this. We don't want this going out in the public which is why it's better we talk about this discretely.<br><br>N'alex Orohn has destroyed many universes and will continue to do so after it destroys us. We are the only ones standing in it's way now.<br><br>I trust that you'll be able to get that artifact up and running soon... for all our sakes.<br><br>We don't know when this N'alex Orohn will strike but it's better if we deal the first blow.<br><br>We need to be prepared.<br><br>("This needs to be blessed by the Goddess as soon as possible.")^
^Co^,^Common^,^ev_vf_0000_16_Accepted_Text^,^It's time to get serious…^
^Co^,^Common^,^ev_vf_0000_16_Ongoing_Text^,^I hope that you now understand what's at stake if we don't prEvent this. We don't want this going out in the public which is why it's better we talk about this discretely.<br><br>N'alex Orohn has destroyed many universes and will continue to do so after it destroys us. We are the only ones standing in it's way now.<br><br>I trust that you'll be able to get that artifact up and running soon... for all our sakes.<br><br>We don't know when this N'alex Orohn will strike but it's better if we deal the first blow.<br><br>We need to be prepared.<br><br>("This needs to be blessed by the Goddess as soon as possible.")^
^Co^,^Common^,^ev_vf_0000_16_Complete_Text^,^Crow has his operatives working around the clock to find more information about N'alex Orohn.<br><br>I don't know when he'll be back but I believe he'll have better luck that anyone else in the world for these sorts of missions.^
^Co^,^Common^,^ev_vf_0000_17_Title^,^A Rift For You^
^Co^,^Common^,^ev_vf_0000_17_RewarderDesc^,^Dahrven^
^Co^,^Common^,^ev_vf_0000_17_Request_Text^,^Perhaps it's every universe's destiny to be wiped out by something or maybe not but I refuse to be in the center of all this and do nothing.<br><br>We need to gather rift energy, so much so that this artifact will be recharged as much as it can. Go and find sources of Rift Energy and fill it all the way up.<br><br>We are not going to die in vain. The rift energy we need should be potent enough to charge the artifact.^
^Co^,^Common^,^ev_vf_0000_17_Accepted_Text^,^I can feel it… It's coming.^
^Co^,^Common^,^ev_vf_0000_17_Ongoing_Text^,^Perhaps it's every universe's destiny to be wiped out by something or maybe not but I refuse to be in the center of all this and do nothing.<br><br>We need to gather rift energy, so much so that this artifact will be recharged as much as it can. Go and find sources of Rift Energy and fill it all the way up.<br><br>We are not going to die in vain. The rift energy we need should be potent enough to charge the artifact.^
^Co^,^Common^,^ev_vf_0000_17_Complete_Text^,^The artifact's practically humming with rift energy. I understand that you went through hell and back to get this much and I applaud your effort.<br><br>We will not die in vain because of you, no one might know about it but I do.^
^Co^,^Common^,^ev_vf_0000_18_Title^,^Spite Of An Old General^
^Co^,^Common^,^ev_vf_0000_18_RewarderDesc^,^Dahrven^
^Co^,^Common^,^ev_vf_0000_18_Request_Text^,^It's crazy enough that it might just work but it all depends on the artifact actually working.<br><br>We need energy from the past pulled back into the present. Something along those lines should be enough but you need to hurry.<br><br>Tremors can already be felt as far as El'rad continent. I've seen the reports.<br><br>Crow has already been to El'rad and back. They sent interesting information that may or may not help us but it's information either way.<br><br>Hurry, find an energy of the past and we're almost done.^
^Co^,^Common^,^ev_vf_0000_18_Accepted_Text^,^People may start to notice by now… Goddess save us.^
^Co^,^Common^,^ev_vf_0000_18_Ongoing_Text^,^It's crazy enough that it might just work but it all depends on the artifact actually working.<br><br>We need energy from the past pulled back into the present. Something along those lines should be enough but you need to hurry.<br><br>Tremors can already be felt as far as El'rad continent. I've seen the reports.<br><br>Crow has already been to El'rad and back. They sent interesting information that may or may not help us but it's information either way.<br><br>Hurry, find an energy of the past and we're almost done.^
^Co^,^Common^,^ev_vf_0000_18_Complete_Text^,^People are already starting to see things that aren't actually there. Universes colliding with each other. It's all a mess.<br><br>If this continues, we'll all be destroyed.<br><br>By the way, here's a letter from the king himself…^
^Co^,^Common^,^ev_vf_0000_19_Title^,^King's Judgement^
^Co^,^Common^,^ev_vf_0000_19_RewarderDesc^,^King Ronfraine^
^Co^,^Common^,^ev_vf_0000_19_Request_Text^,^The king knows about the situation and is updated with every changes. He's asking for you. Head to the capital as soon as you can… May the Goddess save us all.<br><br>("The king needs to see me. I'll have to find out what it's about.")^
^Co^,^Common^,^ev_vf_0000_19_Accepted_Text^,^We need a way to lure it in…^
^Co^,^Common^,^ev_vf_0000_19_Ongoing_Text^,^The king knows about the situation and is updated with every changes. He's asking for you. Head to the capital as soon as you can… May the Goddess save us all.<br><br>("The king needs to see me. I'll have to find out what it's about.")^
^Co^,^Common^,^ev_vf_0000_19_Complete_Text^,^Ah, it's our kingdom's very own champion that will save us all once again. What will we ever do without you…^
^Co^,^Common^,^ev_vf_0000_20_Title^,^Onto The Next Battle^
^Co^,^Common^,^ev_vf_0000_20_RewarderDesc^,^Crow^
^Co^,^Common^,^ev_vf_0000_20_Request_Text^,^This is why we must all fight. Crow has all the details you need to fight. I will personally deliver this artifact to crow along with the royal blessing in order to complete it's restoration.<br><br>You have done much as you have done well. You have saved us so many times now and I am embarassed to ask you to save us once more.<br><br>However, it is my duty as king to ask you the hard questions, will you lend this world your help again?<br><br>("Crow has more information on how to lure N'alex Orohn in an isolated location, I should head to my Familiar Farm as soon as I can.")^
^Co^,^Common^,^ev_vf_0000_20_Accepted_Text^,^Head to your Familiar Farm and may the Goddess walk with you...^
^Co^,^Common^,^ev_vf_0000_20_Ongoing_Text^,^This is why we must all fight. Crow has all the details you need to fight. I will personally deliver this artifact to crow along with the royal blessing in order to complete it's restoration.<br><br>You have done much as you have done well. You have saved us so many times now and I am embarassed to ask you to save us once more.<br><br>However, it is my duty as king to ask you the hard questions, will you lend this world your help again?<br><br>("Crow has more information on how to lure N'alex Orohn in an isolated location, I should head to my Familiar Farm as soon as I can.")^
^Co^,^Common^,^ev_vf_0000_20_Complete_Text^,^Reality is collapsing in on itself. We need to lure it here now. Are you ready?^
^Co^,^Common^,^ev_vf_0000_21_Title^,^N'alex Orohn^
^Co^,^Common^,^ev_vf_0000_21_RewarderDesc^,^Crow^
^Co^,^Common^,^ev_vf_0000_21_Request_Text^,^One win. That's all we need. You just need to activate the artifact before N'alex Orohn ends the world.^
^Co^,^Common^,^ev_vf_0000_21_Accepted_Text^,^Here's the beacon... Now lure it in!!!^
^Co^,^Common^,^ev_vf_0000_21_Ongoing_Text^,^One win. That's all we need. You just need to activate the artifact before N'alex Orohn ends the world.^
^Co^,^Common^,^ev_vf_0000_21_Complete_Text^,^It's over… It's finally over. Onto the next crisis then.<br><br>It's done.<br><br>You were able to get the map piece just as soon as N'alex was about to start destroying reality itself. It's an amazing coincidence if I might say so myself.<br><br>A lot of bad things happen when you're around… Then again, you're still able to pull through.<br><br>We'll be having guests at the capital soon... A king and his prince and perhaps a couple of knights will be visiting. I'm sure our own king would like to have you there as well. Do behave yourself, won't you?^
